row_id,model_a,model_b,human_pref,judge_pref,scores_a,scores_b,meta_lang
sample-0799,claude-3-opus-20240229,gpt-3.5-turbo-0125,0.5,0.0,"{'adherence': 9.5, 'helpfulness': 8.5, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 9.5, 'helpfulness': 7.5, 'factuality': 9.0, 'completeness': 7.5, 'clarity': 8.5, 'fluency': 8.5}",en
sample-0800,phi-3-mini-4k-instruct-june-2024,gemma-2-27b-it,0.5,1.0,"{'adherence': 5.5, 'helpfulness': 2.0, 'factuality': 1.0, 'completeness': 2.5, 'clarity': 7.0, 'fluency': 8.0}","{'adherence': 6.5, 'helpfulness': 7.5, 'factuality': 9.0, 'completeness': 7.5, 'clarity': 8.5, 'fluency': 8.5}",zh
sample-0801,llama-3-70b-instruct,phi-3-small-8k-instruct,0.0,0.5,"{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 10.0, 'fluency': 9.0}","{'adherence': 9.0, 'helpfulness': 8.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 7.0, 'fluency': 9.0}",en
sample-0802,phi-3-small-8k-instruct,llama-3-70b-instruct,0.0,0.0,"{'adherence': 6.5, 'helpfulness': 5.0, 'factuality': 4.5, 'completeness': 5.5, 'clarity': 6.0, 'fluency': 7.0}","{'adherence': 2.0, 'helpfulness': 3.0, 'factuality': 5.5, 'completeness': 4.5, 'clarity': 7.0, 'fluency': 7.5}",ko
sample-0803,claude-3-haiku-20240307,gemma-2-9b-it,1.0,0.5,"{'adherence': 7.0, 'helpfulness': 7.0, 'factuality': 6.0, 'completeness': 7.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 2.0, 'helpfulness': 2.0, 'factuality': 3.0, 'completeness': 3.0, 'clarity': 7.0, 'fluency': 7.0}",en
sample-0804,mixtral-8x7b-instruct-v0.1,llama-3-8b-instruct,1.0,1.0,"{'adherence': 7.5, 'helpfulness': 7.0, 'factuality': 9.5, 'completeness': 7.5, 'clarity': 8.5, 'fluency': 8.5}","{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 9.5, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}",zh
sample-0805,gemma-2-27b-it,phi-3-small-8k-instruct,0.5,0.0,"{'adherence': 8.0, 'helpfulness': 7.5, 'factuality': 6.5, 'completeness': 8.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 7.0, 'helpfulness': 5.5, 'factuality': 3.5, 'completeness': 8.0, 'clarity': 7.5, 'fluency': 7.5}",pt
sample-0806,claude-3-5-sonnet-20240620,llama-3-8b-instruct,0.0,0.5,"{'adherence': 10.0, 'helpfulness': 10.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 9.0, 'fluency': 10.0}","{'adherence': 8.0, 'helpfulness': 5.0, 'factuality': 4.0, 'completeness': 7.0, 'clarity': 5.0, 'fluency': 4.0}",ar
sample-0807,phi-3-small-8k-instruct,llama-3-8b-instruct,0.5,0.5,"{'adherence': 5.0, 'helpfulness': 6.0, 'factuality': 6.0, 'completeness': 5.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 4.0, 'helpfulness': 4.0, 'factuality': 5.0, 'completeness': 5.0, 'clarity': 7.0, 'fluency': 6.0}",zh
sample-0808,llama-3-8b-instruct,claude-3-haiku-20240307,0.0,1.0,"{'adherence': 7.5, 'helpfulness': 2.5, 'factuality': 2.5, 'completeness': 6.5, 'clarity': 6.5, 'fluency': 7.5}","{'adherence': 9.0, 'helpfulness': 7.5, 'factuality': 9.5, 'completeness': 8.5, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0809,gpt-3.5-turbo-0125,gemma-2-2b-it,0.5,1.0,"{'adherence': 8.0, 'helpfulness': 7.0, 'factuality': 8.0, 'completeness': 7.0, 'clarity': 7.0, 'fluency': 8.0}","{'adherence': 9.0, 'helpfulness': 8.5, 'factuality': 8.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}",en
sample-0810,gemini-1.5-pro-api-0514,gpt-3.5-turbo-0125,0.0,0.0,"{'adherence': 8.0, 'helpfulness': 7.0, 'factuality': 5.0, 'completeness': 7.5, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 6.5, 'helpfulness': 5.0, 'factuality': 3.0, 'completeness': 6.0, 'clarity': 6.5, 'fluency': 7.0}",en
sample-0811,gpt-4o-2024-05-13,phi-3-mini-4k-instruct-june-2024,1.0,0.5,"{'adherence': 5.0, 'helpfulness': 5.0, 'factuality': 3.0, 'completeness': 5.5, 'clarity': 7.0, 'fluency': 8.0}","{'adherence': 5.0, 'helpfulness': 5.5, 'factuality': 4.5, 'completeness': 5.0, 'clarity': 6.5, 'fluency': 7.5}",en
sample-0812,mixtral-8x7b-instruct-v0.1,llama-3-70b-instruct,0.0,0.0,"{'adherence': 8.5, 'helpfulness': 7.5, 'factuality': 6.5, 'completeness': 7.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 3.5, 'helpfulness': 7.0, 'factuality': 7.5, 'completeness': 8.5, 'clarity': 8.0, 'fluency': 8.0}",de
sample-0813,gpt-4o-2024-05-13,phi-3-mini-4k-instruct-june-2024,0.0,0.0,"{'adherence': 6.0, 'helpfulness': 5.5, 'factuality': 5.5, 'completeness': 6.5, 'clarity': 5.5, 'fluency': 5.5}","{'adherence': 2.0, 'helpfulness': 1.0, 'factuality': 1.0, 'completeness': 2.5, 'clarity': 1.0, 'fluency': 1.0}",vi
sample-0814,claude-3-haiku-20240307,gemma-2-9b-it,1.0,0.5,"{'adherence': 8.0, 'helpfulness': 7.5, 'factuality': 8.0, 'completeness': 7.5, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 8.5, 'helpfulness': 8.0, 'factuality': 8.0, 'completeness': 8.0, 'clarity': 8.5, 'fluency': 8.5}",ja
sample-0815,phi-3-mini-4k-instruct-june-2024,phi-3-small-8k-instruct,0.5,0.0,"{'adherence': 3.5, 'helpfulness': 3.5, 'factuality': 4.0, 'completeness': 4.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 1.0, 'helpfulness': 1.0, 'factuality': 5.0, 'completeness': 1.0, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0816,mixtral-8x7b-instruct-v0.1,llama-3-70b-instruct,1.0,1.0,"{'adherence': 6.5, 'helpfulness': 4.0, 'factuality': 7.0, 'completeness': 3.5, 'clarity': 6.5, 'fluency': 6.0}","{'adherence': 9.5, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}",en
sample-0817,llama-3-8b-instruct,claude-3-haiku-20240307,0.0,0.5,"{'adherence': 10.0, 'helpfulness': 8.0, 'factuality': 9.0, 'completeness': 10.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 9.0, 'fluency': 9.0}",en
sample-0818,gpt-3.5-turbo-0125,claude-3-5-sonnet-20240620,0.5,1.0,"{'adherence': 7.0, 'helpfulness': 7.0, 'factuality': 6.5, 'completeness': 7.5, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 8.5, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}",en
sample-0819,phi-3-mini-4k-instruct-june-2024,phi-3-small-8k-instruct,0.5,0.0,"{'adherence': 9.5, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 9.5, 'clarity': 8.5, 'fluency': 8.5}","{'adherence': 9.0, 'helpfulness': 6.0, 'factuality': 5.0, 'completeness': 9.5, 'clarity': 8.0, 'fluency': 8.0}",ru
sample-0820,gpt-4o-2024-05-13,mixtral-8x7b-instruct-v0.1,0.0,0.0,"{'adherence': 10.0, 'helpfulness': 9.5, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 4.0, 'helpfulness': 6.5, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}",ru
sample-0821,gemma-2-27b-it,phi-3-small-8k-instruct,1.0,1.0,"{'adherence': 10.0, 'helpfulness': 1.5, 'factuality': 1.5, 'completeness': 6.5, 'clarity': 10.0, 'fluency': 10.0}","{'adherence': 10.0, 'helpfulness': 10.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}",en
sample-0822,phi-3-small-8k-instruct,llama-3-70b-instruct,0.5,0.0,"{'adherence': 4.5, 'helpfulness': 7.0, 'factuality': 5.5, 'completeness': 6.5, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 3.5, 'helpfulness': 7.5, 'factuality': 5.5, 'completeness': 7.5, 'clarity': 8.5, 'fluency': 8.5}",it
sample-0823,gemma-2-9b-it,claude-3-haiku-20240307,0.0,0.0,"{'adherence': 8.0, 'helpfulness': 8.0, 'factuality': 9.0, 'completeness': 8.5, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 8.0, 'helpfulness': 7.0, 'factuality': 9.0, 'completeness': 7.5, 'clarity': 7.5, 'fluency': 8.5}",en
sample-0824,gemma-2-9b-it,mixtral-8x7b-instruct-v0.1,0.0,0.0,"{'adherence': 9.5, 'helpfulness': 9.5, 'factuality': 9.5, 'completeness': 9.5, 'clarity': 9.5, 'fluency': 9.5}","{'adherence': 5.5, 'helpfulness': 2.5, 'factuality': 1.0, 'completeness': 5.5, 'clarity': 5.0, 'fluency': 7.0}",en
sample-0825,gemma-2-9b-it,claude-3-opus-20240229,1.0,0.5,"{'adherence': 9.0, 'helpfulness': 8.5, 'factuality': 9.5, 'completeness': 8.5, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 8.0, 'helpfulness': 8.0, 'factuality': 8.0, 'completeness': 8.5, 'clarity': 8.5, 'fluency': 8.5}",fr
sample-0826,claude-3-opus-20240229,llama-3-8b-instruct,0.5,0.0,"{'adherence': 7.0, 'helpfulness': 7.0, 'factuality': 6.0, 'completeness': 7.5, 'clarity': 7.5, 'fluency': 8.0}","{'adherence': 5.0, 'helpfulness': 5.5, 'factuality': 5.5, 'completeness': 6.0, 'clarity': 7.0, 'fluency': 7.5}",unknown
sample-0827,gpt-3.5-turbo-0125,phi-3-small-8k-instruct,0.0,0.5,"{'adherence': 7.0, 'helpfulness': 3.0, 'factuality': 3.0, 'completeness': 3.0, 'clarity': 7.0, 'fluency': 8.0}","{'adherence': 5.0, 'helpfulness': 2.0, 'factuality': 2.0, 'completeness': 2.0, 'clarity': 4.0, 'fluency': 4.0}",zh
sample-0828,gemma-2-9b-it,llama-3-70b-instruct,1.0,1.0,"{'adherence': 2.5, 'helpfulness': 2.5, 'factuality': 5.0, 'completeness': 2.5, 'clarity': 7.0, 'fluency': 7.5}","{'adherence': 9.5, 'helpfulness': 9.5, 'factuality': 10.0, 'completeness': 9.5, 'clarity': 9.0, 'fluency': 8.5}",en
sample-0829,gemma-2-27b-it,gpt-3.5-turbo-0125,1.0,0.5,"{'adherence': 8.0, 'helpfulness': 5.0, 'factuality': 2.0, 'completeness': 8.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 8.0, 'helpfulness': 7.0, 'factuality': 4.0, 'completeness': 8.0, 'clarity': 8.0, 'fluency': 8.0}",cs
sample-0830,llama-3-70b-instruct,gemma-2-2b-it,0.0,0.0,"{'adherence': 8.5, 'helpfulness': 8.0, 'factuality': 8.0, 'completeness': 8.0, 'clarity': 8.0, 'fluency': 7.0}","{'adherence': 3.5, 'helpfulness': 5.5, 'factuality': 8.0, 'completeness': 7.5, 'clarity': 8.0, 'fluency': 7.5}",ru
sample-0831,gemini-1.5-pro-api-0514,mixtral-8x7b-instruct-v0.1,1.0,0.0,"{'adherence': 9.5, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 5.0, 'helpfulness': 6.0, 'factuality': 5.0, 'completeness': 6.0, 'clarity': 6.0, 'fluency': 6.5}",en
sample-0832,llama-3-8b-instruct,gemma-2-9b-it,1.0,1.0,"{'adherence': 9.5, 'helpfulness': 8.0, 'factuality': 8.5, 'completeness': 9.0, 'clarity': 8.5, 'fluency': 9.0}","{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 10.0, 'completeness': 9.0, 'clarity': 10.0, 'fluency': 9.5}",es
sample-0833,llama-3-8b-instruct,gpt-3.5-turbo-0125,0.5,1.0,"{'adherence': 3.5, 'helpfulness': 4.5, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 9.0, 'helpfulness': 8.5, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 8.0, 'fluency': 8.0}",ru
sample-0834,gemma-2-9b-it,phi-3-small-8k-instruct,1.0,0.0,"{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 7.0, 'helpfulness': 5.5, 'factuality': 7.5, 'completeness': 5.5, 'clarity': 7.5, 'fluency': 7.5}",en
sample-0835,phi-3-small-8k-instruct,gemma-2-27b-it,0.5,1.0,"{'adherence': 6.0, 'helpfulness': 5.0, 'factuality': 8.0, 'completeness': 7.0, 'clarity': 7.0, 'fluency': 6.0}","{'adherence': 7.0, 'helpfulness': 8.0, 'factuality': 8.5, 'completeness': 7.0, 'clarity': 8.0, 'fluency': 8.0}",ja
sample-0836,claude-3-opus-20240229,phi-3-small-8k-instruct,0.0,0.0,"{'adherence': 8.0, 'helpfulness': 7.5, 'factuality': 6.5, 'completeness': 8.0, 'clarity': 8.5, 'fluency': 8.5}","{'adherence': 3.5, 'helpfulness': 3.5, 'factuality': 2.0, 'completeness': 4.0, 'clarity': 6.5, 'fluency': 7.0}",en
sample-0837,claude-3-opus-20240229,phi-3-small-8k-instruct,0.0,0.0,"{'adherence': 9.5, 'helpfulness': 9.5, 'factuality': 10.0, 'completeness': 9.5, 'clarity': 9.5, 'fluency': 9.5}","{'adherence': 5.0, 'helpfulness': 5.5, 'factuality': 10.0, 'completeness': 6.0, 'clarity': 7.5, 'fluency': 7.5}",en
sample-0838,phi-3-small-8k-instruct,gpt-4o-2024-05-13,1.0,1.0,"{'adherence': 10.0, 'helpfulness': 2.5, 'factuality': 1.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}","{'adherence': 10.0, 'helpfulness': 10.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}",en
sample-0839,phi-3-small-8k-instruct,gpt-4o-2024-05-13,1.0,1.0,"{'adherence': 2.0, 'helpfulness': 1.0, 'factuality': 1.0, 'completeness': 1.0, 'clarity': 3.0, 'fluency': 2.5}","{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 8.5, 'completeness': 8.5, 'clarity': 10.0, 'fluency': 9.5}",cs
sample-0840,phi-3-mini-4k-instruct-june-2024,claude-3-opus-20240229,1.0,1.0,"{'adherence': 4.5, 'helpfulness': 1.5, 'factuality': 1.0, 'completeness': 3.5, 'clarity': 2.0, 'fluency': 1.0}","{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 10.0, 'fluency': 10.0}",ru
sample-0841,phi-3-small-8k-instruct,llama-3-70b-instruct,1.0,0.5,"{'adherence': 1.0, 'helpfulness': 1.0, 'factuality': 1.0, 'completeness': 1.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 10.0, 'helpfulness': 10.0, 'factuality': 9.0, 'completeness': 10.0, 'clarity': 9.0, 'fluency': 9.0}",hi
sample-0842,gemma-2-9b-it,llama-3-70b-instruct,1.0,1.0,"{'adherence': 7.5, 'helpfulness': 7.0, 'factuality': 7.5, 'completeness': 6.5, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 8.0, 'helpfulness': 8.0, 'factuality': 6.0, 'completeness': 7.0, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0843,phi-3-mini-4k-instruct-june-2024,gemma-2-9b-it,0.5,1.0,"{'adherence': 5.0, 'helpfulness': 3.0, 'factuality': 2.0, 'completeness': 4.5, 'clarity': 6.0, 'fluency': 5.5}","{'adherence': 7.5, 'helpfulness': 7.0, 'factuality': 8.0, 'completeness': 6.0, 'clarity': 8.5, 'fluency': 8.5}",ja
sample-0844,gpt-3.5-turbo-0125,claude-3-opus-20240229,0.5,0.0,"{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 8.5, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}","{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 6.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}",ko
sample-0845,gpt-4o-2024-05-13,phi-3-small-8k-instruct,0.0,0.0,"{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 7.5, 'helpfulness': 7.0, 'factuality': 7.5, 'completeness': 8.0, 'clarity': 7.5, 'fluency': 8.0}",ru
sample-0846,claude-3-opus-20240229,phi-3-mini-4k-instruct-june-2024,0.0,0.0,"{'adherence': 9.5, 'helpfulness': 9.0, 'factuality': 9.5, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 3.0, 'helpfulness': 3.0, 'factuality': 2.0, 'completeness': 4.0, 'clarity': 3.0, 'fluency': 1.5}",ru
sample-0847,gpt-3.5-turbo-0125,phi-3-mini-4k-instruct-june-2024,0.5,0.5,"{'adherence': 8.5, 'helpfulness': 7.0, 'factuality': 4.5, 'completeness': 6.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 8.5, 'helpfulness': 6.0, 'factuality': 5.0, 'completeness': 6.0, 'clarity': 7.5, 'fluency': 7.5}",en
sample-0848,phi-3-mini-4k-instruct-june-2024,llama-3-8b-instruct,1.0,0.5,"{'adherence': 7.0, 'helpfulness': 7.0, 'factuality': 8.0, 'completeness': 6.5, 'clarity': 7.5, 'fluency': 8.0}","{'adherence': 7.5, 'helpfulness': 8.0, 'factuality': 5.5, 'completeness': 8.5, 'clarity': 8.5, 'fluency': 7.5}",en
sample-0849,gemma-2-9b-it,gpt-3.5-turbo-0125,0.0,0.0,"{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 8.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 7.0, 'helpfulness': 6.0, 'factuality': 6.5, 'completeness': 6.0, 'clarity': 7.0, 'fluency': 7.5}",en
sample-0850,llama-3-70b-instruct,phi-3-small-8k-instruct,1.0,0.5,"{'adherence': 9.0, 'helpfulness': 8.0, 'factuality': 7.0, 'completeness': 8.0, 'clarity': 9.0, 'fluency': 8.0}","{'adherence': 9.0, 'helpfulness': 8.0, 'factuality': 5.0, 'completeness': 8.0, 'clarity': 9.0, 'fluency': 8.0}",en
sample-0851,claude-3-opus-20240229,gpt-3.5-turbo-0125,0.5,0.0,"{'adherence': 8.5, 'helpfulness': 7.5, 'factuality': 9.0, 'completeness': 8.5, 'clarity': 8.5, 'fluency': 8.5}","{'adherence': 8.5, 'helpfulness': 6.5, 'factuality': 9.0, 'completeness': 7.5, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0852,claude-3-5-sonnet-20240620,phi-3-small-8k-instruct,0.5,0.0,"{'adherence': 9.5, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 7.5, 'helpfulness': 6.5, 'factuality': 4.0, 'completeness': 7.0, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0853,mixtral-8x7b-instruct-v0.1,claude-3-opus-20240229,0.5,1.0,"{'adherence': 9.5, 'helpfulness': 8.0, 'factuality': 6.5, 'completeness': 8.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 9.5, 'helpfulness': 8.5, 'factuality': 8.5, 'completeness': 8.5, 'clarity': 9.0, 'fluency': 8.5}",en
sample-0854,gpt-3.5-turbo-0125,gemma-2-9b-it,0.0,0.0,"{'adherence': 8.5, 'helpfulness': 7.5, 'factuality': 8.0, 'completeness': 7.0, 'clarity': 8.0, 'fluency': 8.5}","{'adherence': 7.5, 'helpfulness': 4.0, 'factuality': 2.0, 'completeness': 6.5, 'clarity': 8.0, 'fluency': 8.0}",it
sample-0855,gemini-1.5-pro-api-0514,phi-3-small-8k-instruct,0.5,0.0,"{'adherence': 8.0, 'helpfulness': 8.0, 'factuality': 9.0, 'completeness': 8.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 8.0, 'helpfulness': 7.0, 'factuality': 9.0, 'completeness': 7.0, 'clarity': 8.0, 'fluency': 8.0}",unknown
sample-0856,claude-3-5-sonnet-20240620,phi-3-small-8k-instruct,0.5,0.5,"{'adherence': 10.0, 'helpfulness': 9.5, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}","{'adherence': 10.0, 'helpfulness': 9.5, 'factuality': 10.0, 'completeness': 9.5, 'clarity': 10.0, 'fluency': 10.0}",en
sample-0857,gpt-3.5-turbo-0125,claude-3-5-sonnet-20240620,0.5,0.5,"{'adherence': 5.0, 'helpfulness': 3.0, 'factuality': 1.0, 'completeness': 5.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 6.0, 'helpfulness': 5.0, 'factuality': 9.0, 'completeness': 4.0, 'clarity': 8.0, 'fluency': 8.0}",zh
sample-0858,phi-3-small-8k-instruct,gemma-2-9b-it,1.0,1.0,"{'adherence': 2.0, 'helpfulness': 1.0, 'factuality': 1.0, 'completeness': 1.5, 'clarity': 1.0, 'fluency': 1.0}","{'adherence': 8.5, 'helpfulness': 8.0, 'factuality': 10.0, 'completeness': 7.5, 'clarity': 9.0, 'fluency': 9.0}",fa
sample-0859,phi-3-mini-4k-instruct-june-2024,mixtral-8x7b-instruct-v0.1,1.0,0.5,"{'adherence': 4.0, 'helpfulness': 3.0, 'factuality': 2.0, 'completeness': 4.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}",en
sample-0860,gpt-4o-2024-05-13,phi-3-mini-4k-instruct-june-2024,0.0,0.0,"{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 9.5, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}","{'adherence': 9.5, 'helpfulness': 7.5, 'factuality': 9.0, 'completeness': 8.0, 'clarity': 9.5, 'fluency': 9.5}",en
sample-0861,gpt-3.5-turbo-0125,gpt-4o-2024-05-13,1.0,1.0,"{'adherence': 7.0, 'helpfulness': 6.0, 'factuality': 4.0, 'completeness': 5.0, 'clarity': 7.0, 'fluency': 7.0}","{'adherence': 9.0, 'helpfulness': 9.0, 'factuality': 7.5, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}",en
sample-0862,claude-3-haiku-20240307,llama-3-8b-instruct,0.0,0.5,"{'adherence': 8.5, 'helpfulness': 8.0, 'factuality': 7.0, 'completeness': 8.5, 'clarity': 8.0, 'fluency': 8.5}","{'adherence': 9.0, 'helpfulness': 8.0, 'factuality': 8.5, 'completeness': 8.5, 'clarity': 8.5, 'fluency': 8.5}",en
sample-0863,gpt-3.5-turbo-0125,claude-3-haiku-20240307,0.5,1.0,"{'adherence': 6.5, 'helpfulness': 5.0, 'factuality': 7.5, 'completeness': 5.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 8.5, 'helpfulness': 8.5, 'factuality': 7.5, 'completeness': 8.5, 'clarity': 9.0, 'fluency': 9.0}",en
sample-0864,phi-3-small-8k-instruct,gemma-2-9b-it,1.0,0.0,"{'adherence': 8.0, 'helpfulness': 8.0, 'factuality': 9.0, 'completeness': 8.0, 'clarity': 8.5, 'fluency': 8.5}","{'adherence': 7.5, 'helpfulness': 6.0, 'factuality': 6.0, 'completeness': 5.0, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0865,gemma-2-27b-it,claude-3-haiku-20240307,0.5,0.0,"{'adherence': 8.5, 'helpfulness': 8.5, 'factuality': 8.5, 'completeness': 8.5, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 5.5, 'helpfulness': 6.0, 'factuality': 8.5, 'completeness': 5.5, 'clarity': 8.0, 'fluency': 8.0}",en
sample-0866,gpt-3.5-turbo-0125,claude-3-haiku-20240307,0.5,0.5,"{'adherence': 7.0, 'helpfulness': 8.0, 'factuality': 10.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 10.0, 'helpfulness': 10.0, 'factuality': 10.0, 'completeness': 9.0, 'clarity': 10.0, 'fluency': 10.0}",bulgarian
sample-0867,gemma-2-9b-it,gemma-2-2b-it,0.5,0.5,"{'adherence': 10.0, 'helpfulness': 9.0, 'factuality': 10.0, 'completeness': 10.0, 'clarity': 10.0, 'fluency': 10.0}","{'adherence': 7.0, 'helpfulness': 7.0, 'factuality': 10.0, 'completeness': 6.0, 'clarity': 9.0, 'fluency': 9.0}",ru
sample-0868,claude-3-haiku-20240307,phi-3-mini-4k-instruct-june-2024,0.0,0.0,"{'adherence': 8.0, 'helpfulness': 7.5, 'factuality': 9.5, 'completeness': 8.0, 'clarity': 8.5, 'fluency': 8.5}","{'adherence': 1.0, 'helpfulness': 1.0, 'factuality': 1.5, 'completeness': 1.0, 'clarity': 1.0, 'fluency': 1.0}",ko
sample-0869,phi-3-small-8k-instruct,gpt-4o-2024-05-13,1.0,0.5,"{'adherence': 2.0, 'helpfulness': 3.0, 'factuality': 7.0, 'completeness': 2.0, 'clarity': 8.0, 'fluency': 8.0}","{'adherence': 10.0, 'helpfulness': 10.0, 'factuality': 9.0, 'completeness': 10.0, 'clarity': 9.0, 'fluency': 9.0}",ru
sample-0870,claude-3-5-sonnet-20240620,gpt-3.5-turbo-0125,0.0,0.0,"{'adherence': 9.5, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 9.0, 'fluency': 9.0}","{'adherence': 8.0, 'helpfulness': 7.0, 'factuality': 6.0, 'completeness': 7.0, 'clarity': 8.5, 'fluency': 8.5}",en
sample-0871,phi-3-mini-4k-instruct-june-2024,llama-3-8b-instruct,1.0,1.0,"{'adherence': 2.0, 'helpfulness': 1.5, 'factuality': 4.0, 'completeness': 2.0, 'clarity': 3.0, 'fluency': 3.0}","{'adherence': 7.0, 'helpfulness': 7.5, 'factuality': 8.0, 'completeness': 7.5, 'clarity': 8.5, 'fluency': 8.5}",pt
sample-0872,gemma-2-2b-it,claude-3-haiku-20240307,0.0,0.5,"{'adherence': 7.0, 'helpfulness': 5.0, 'factuality': 3.5, 'completeness': 6.0, 'clarity': 6.5, 'fluency': 7.0}","{'adherence': 7.5, 'helpfulness': 5.5, 'factuality': 4.0, 'completeness': 7.5, 'clarity': 7.5, 'fluency': 7.5}",zh
sample-0873,gemini-1.5-pro-api-0514,gpt-3.5-turbo-0125,0.0,0.0,"{'adherence': 9.5, 'helpfulness': 9.0, 'factuality': 9.0, 'completeness': 9.0, 'clarity': 8.5, 'fluency': 8.5}","{'adherence': 9.0, 'helpfulness': 8.0, 'factuality': 8.0, 'completeness': 8.5, 'clarity': 8.0, 'fluency': 8.0}",vi
